id , user1, user2
10780 , 875658 , 1295210
10781 , 1517382 , 2131
10782 , 1006342 , 563654
10783 , 1607501 , 3468
10784 , 375664 , 8567
10785 , 192294 , 272
10786 , 169668 , 5721
10787 , 1839111 , 2169
10788 , 773676 , 902
10789 , 1367320 , 1618941
10790 , 1858160 , 11498
10791 , 1753471 , 1021
10792 , 1068471 , 867811
10793 , 1776385 , 410457
10794 , 1442955 , 795
10795 , 987909 , 4987
10796 , 247246 , 1405512
10797 , 271495 , 13937
10798 , 321025 , 854000
10799 , 574318 , 498529
10800 , 7537 , 759797
10801 , 2014171 , 766669
10802 , 1171 , 397637
10803 , 1392234 , 9314
10804 , 1934332 , 1510
10805 , 1239937 , 6480
10806 , 11011 , 6712
10807 , 1205778 , 1069457
10808 , 1213116 , 616
10809 , 1584950 , 9217
10810 , 1337307 , 960
10811 , 1157988 , 2839
10812 , 1565695 , 13909
10813 , 1451364 , 911
10814 , 1632396 , 3890
10815 , 3847 , 1801580
10816 , 334216 , 577
10817 , 868336 , 4407
10818 , 433055 , 1578544
10819 , 1315758 , 425568
10820 , 2018711 , 1547703
10821 , 498746 , 3290
10822 , 921692 , 898520
10823 , 217321 , 1304
10824 , 851519 , 1884386
10825 , 1503445 , 7168
10826 , 1537179 , 1475253
10827 , 247686 , 1613652
10828 , 1368084 , 7631
10829 , 2018488 , 8274
10830 , 32839 , 8739
10831 , 1643701 , 1579083
10832 , 1918573 , 1098396
10833 , 2021345 , 2152
10834 , 8172 , 3827
10835 , 432746 , 2045413
10836 , 210169 , 3890
10837 , 282212 , 2930
10838 , 1510739 , 1015
10839 , 650309 , 8983
10840 , 344748 , 4640
10841 , 1674057 , 297215
10842 , 628073 , 1490
10843 , 8622 , 1626016
10844 , 461355 , 13893
10845 , 7777 , 4055
10846 , 215432 , 333672
10847 , 1028300 , 616
10848 , 1011081 , 4834
10849 , 399243 , 10662
10850 , 9719 , 2033618
10851 , 443124 , 10514
10852 , 7065 , 12230
10853 , 84356 , 1919382
10854 , 1531601 , 480
10855 , 256710 , 13534
10856 , 133944 , 5411
10857 , 1728460 , 3281
10858 , 1419709 , 3769
10859 , 473365 , 260
10860 , 4861 , 1576
10861 , 895 , 1065082
10862 , 1213330 , 13727
10863 , 7143 , 1393722
10864 , 914439 , 1506259
10865 , 864 , 1432241
10866 , 1074403 , 13
10867 , 2284 , 1468383
10868 , 1031860 , 3947
10869 , 1040177 , 12746
10870 , 1890 , 893
10871 , 1450 , 2831
10872 , 836955 , 7028
10873 , 1804914 , 8576
10874 , 1848816 , 109
10875 , 608177 , 392965
10876 , 608174 , 420
10877 , 1662273 , 2608
10878 , 766028 , 8372
10879 , 1752706 , 1491228
10880 , 1153558 , 2402
10881 , 1515197 , 14451
10882 , 1941660 , 13091
10883 , 51 , 1741628
10884 , 1122726 , 1056773
10885 , 918288 , 1252517
10886 , 106482 , 6867
10887 , 309664 , 8958
10888 , 398101 , 719
10889 , 1680310 , 1973
10890 , 1987027 , 3387
10891 , 1017905 , 4436
10892 , 1325851 , 167495
10893 , 1481775 , 10315
10894 , 1785845 , 5143
10895 , 1205427 , 1587
10896 , 627092 , 9342
10897 , 1350536 , 987815
10898 , 1371087 , 1248
10899 , 536047 , 14439
10900 , 412683 , 66896
10901 , 1689654 , 1760065
10902 , 1878480 , 2691
10903 , 2018343 , 1371
10904 , 1809869 , 1411
10905 , 234438 , 785338
10906 , 503236 , 971732
10907 , 1425971 , 979375
10908 , 555230 , 9763
10909 , 1978876 , 12174
10910 , 1833818 , 286158
10911 , 1607277 , 9884
10912 , 828833 , 6987
10913 , 945691 , 4210
10914 , 1907641 , 12916
10915 , 534521 , 764
10916 , 1646187 , 1436361
10917 , 1180013 , 1287459
10918 , 1702146 , 3592
10919 , 920044 , 2549
10920 , 104928 , 9412
10921 , 1516281 , 3834
10922 , 268950 , 6216
10923 , 96986 , 9280
10924 , 889461 , 9
10925 , 10104 , 797635
10926 , 2581 , 1099273
10927 , 13288 , 1247817
10928 , 132517 , 718810
10929 , 1425793 , 49996
10930 , 300109 , 8895
10931 , 1814633 , 10531
10932 , 1630841 , 363
10933 , 256743 , 13719
10934 , 308855 , 735923
10935 , 1045608 , 1571970
10936 , 2047636 , 468486
10937 , 216098 , 157
10938 , 604954 , 2465
10939 , 1063496 , 1490
10940 , 523683 , 3548
10941 , 969942 , 3800
10942 , 1668833 , 12585
10943 , 1756563 , 186003
10944 , 1870882 , 774769
10945 , 216143 , 1178601
10946 , 537809 , 3421
10947 , 881013 , 3124
10948 , 294547 , 11369
10949 , 302420 , 1791
10950 , 1477312 , 594280
10951 , 1492945 , 1300
10952 , 425598 , 9179
10953 , 2014363 , 6296
10954 , 1574349 , 8602
10955 , 611565 , 10753
10956 , 1612237 , 875
10957 , 1822773 , 1749295
10958 , 828911 , 1787758
10959 , 1910968 , 1304
10960 , 348739 , 1766717
10961 , 1368070 , 5218
10962 , 128077 , 289491
10963 , 4084 , 3021
10964 , 1646 , 1940976
10965 , 1234276 , 886116
10966 , 209501 , 1569744
10967 , 1707477 , 5365
10968 , 1585264 , 3043
10969 , 729039 , 798
10970 , 723765 , 10400
10971 , 1295671 , 384
10972 , 1781662 , 3264
10973 , 671778 , 700
10974 , 784724 , 3036
10975 , 425643 , 536246
10976 , 5482 , 1462634
10977 , 1419382 , 7755
10978 , 1031650 , 1991365
10979 , 1115288 , 5432
10980 , 812116 , 902
10981 , 836439 , 936833
10982 , 1621728 , 3297
10983 , 1657748 , 759235
10984 , 607 , 11394
10985 , 614709 , 1814955
10986 , 1279485 , 1284
10987 , 1797717 , 11369
10988 , 399308 , 8981
10989 , 673070 , 9536
10990 , 322823 , 6009
10991 , 10246 , 310416
10992 , 1234071 , 2006675
10993 , 169817 , 1112315
10994 , 950851 , 654662
10995 , 1456035 , 1304
10996 , 11115 , 1560510
10997 , 1285186 , 1523522
10998 , 820755 , 10504
10999 , 886150 , 987976
11000 , 734063 , 1366825
11001 , 674714 , 2579
11002 , 1376344 , 2020431
11003 , 662358 , 3800
11004 , 1608 , 9266
11005 , 1097547 , 11012
11006 , 1138180 , 6395
11007 , 231152 , 1228138
11008 , 766307 , 1993465
11009 , 1885551 , 859055
11010 , 1338093 , 8247
11011 , 371377 , 3199
11012 , 7542 , 826699
11013 , 1695369 , 536017
11014 , 700204 , 1710384
11015 , 1325919 , 1624377
11016 , 1655372 , 7614
11017 , 1186282 , 1408
11018 , 654662 , 2626
11019 , 255673 , 1621
11020 , 1643694 , 3358
11021 , 1089464 , 821
11022 , 1465290 , 1958
11023 , 848440 , 289
11024 , 471864 , 536
11025 , 1904683 , 634289
11026 , 1670671 , 8499
11027 , 1467285 , 672904
11028 , 1012571 , 433037
11029 , 588354 , 2013
11030 , 1490336 , 12662
11031 , 2018497 , 735998
11032 , 1306850 , 968007
11033 , 662644 , 817143
11034 , 465500 , 1134
11035 , 216885 , 13954
11036 , 96531 , 5182
11037 , 2353 , 633832
11038 , 373072 , 719
11039 , 1247922 , 824
11040 , 1591678 , 14451
11041 , 1447350 , 6915
11042 , 300460 , 4927
11043 , 1983208 , 1214551
11044 , 495461 , 2335
11045 , 1983217 , 1300
11046 , 376218 , 1484046
11047 , 1435142 , 870245
11048 , 1494274 , 7269
11049 , 13872 , 153495
11050 , 13250 , 1367541
11051 , 1449721 , 730989
11052 , 590127 , 8993
11053 , 1899058 , 606583
11054 , 157701 , 2489
11055 , 7924 , 1927363
11056 , 12487 , 1595
11057 , 1534317 , 1445519
11058 , 618719 , 398659
11059 , 216143 , 442
11060 , 1491228 , 255
11061 , 3938 , 8477
11062 , 1748332 , 10383
11063 , 1490995 , 6806
11064 , 1053143 , 5411
11065 , 1121583 , 328
11066 , 1745293 , 1635208
11067 , 264149 , 12558
11068 , 4277 , 1995288
11069 , 73 , 1099465
11070 , 221335 , 742
11071 , 1834402 , 756
11072 , 1062814 , 63095
11073 , 381002 , 1563569
11074 , 440969 , 1235795
11075 , 1180013 , 960
11076 , 1349494 , 49368
11077 , 797777 , 2437
11078 , 951045 , 4986
11079 , 185051 , 699349
11080 , 649359 , 1637561
11081 , 11582 , 10383
11082 , 938733 , 1448727
11083 , 1180117 , 152022
11084 , 1776572 , 2005863
11085 , 948393 , 659
11086 , 828814 , 5822
11087 , 586998 , 2819
11088 , 2747 , 774771
11089 , 29004 , 641052
11090 , 242028 , 965
11091 , 1976197 , 1570380
11092 , 639991 , 713281
11093 , 1113073 , 6257
11094 , 1647712 , 1920682
11095 , 874659 , 3881
11096 , 8506 , 60459
11097 , 6728 , 503925
11098 , 648566 , 150183
11099 , 234 , 1927117
11100 , 1300075 , 607
11101 , 1982143 , 5689
11102 , 1976334 , 7048
11103 , 608174 , 14451
11104 , 1131848 , 57092
11105 , 1581537 , 1378
11106 , 1462485 , 483
11107 , 393765 , 1981
11108 , 1845454 , 2252
11109 , 835114 , 2040640
11110 , 1605653 , 8996
11111 , 1778845 , 1366331
11112 , 1491745 , 1673
11113 , 1880321 , 9533
11114 , 1473829 , 109266
11115 , 1146532 , 1826
11116 , 1211446 , 39491
11117 , 1967956 , 2332
11118 , 759797 , 6301
11119 , 345386 , 6561
11120 , 1285802 , 1894215
11121 , 12522 , 1436133
11122 , 916298 , 1401427
11123 , 1329035 , 1618
11124 , 52233 , 10041
11125 , 1419382 , 9664
11126 , 131579 , 458
11127 , 1111845 , 167661
11128 , 767351 , 712
11129 , 1724026 , 14076
11130 , 1286958 , 37309
11131 , 1418105 , 1512
11132 , 1889584 , 8580
11133 , 1072656 , 1053209
11134 , 449041 , 2912
11135 , 1500989 , 629231
11136 , 499564 , 1186
11137 , 1380214 , 4252
11138 , 1009 , 567647
11139 , 4657 , 1856044
11140 , 490577 , 658853
11141 , 455175 , 875658
11142 , 1833362 , 8711
11143 , 1181365 , 9574
11144 , 3507 , 796627
11145 , 971732 , 570757
11146 , 229856 , 3642
11147 , 1806440 , 8602
11148 , 674233 , 2474
11149 , 491381 , 8983
11150 , 1902618 , 577
11151 , 267099 , 2023984
11152 , 681482 , 1053664
11153 , 65484 , 4684
11154 , 637243 , 4467
11155 , 1435945 , 9996
11156 , 630944 , 797
11157 , 4657 , 146501
11158 , 1086887 , 1193058
11159 , 3273 , 1419271
11160 , 36814 , 5416
11161 , 1277088 , 1322
11162 , 9228 , 1824748
11163 , 1552076 , 432160
11164 , 7385 , 157412
11165 , 581662 , 1853366
11166 , 1802733 , 9253
11167 , 1978241 , 13440
11168 , 1989393 , 1829
11169 , 8835 , 1878370
11170 , 1130787 , 14
11171 , 364157 , 1252517
11172 , 66606 , 2036193
11173 , 999538 , 1138194
11174 , 9777 , 1550859
11175 , 9268 , 541
11176 , 474 , 608653
11177 , 1425753 , 3934
11178 , 1865685 , 1529
11179 , 1105417 , 2508
11180 , 483679 , 5709
11181 , 418381 , 671867
11182 , 1790153 , 1472
11183 , 1678232 , 73
11184 , 1839961 , 4396
11185 , 1761783 , 1699
11186 , 1620308 , 1772528
11187 , 4778 , 1176
11188 , 1561094 , 798
11189 , 8634 , 3096
11190 , 1920770 , 902
11191 , 2018280 , 562934
11192 , 224887 , 1848933
11193 , 1302937 , 13098
11194 , 366302 , 322553
11195 , 10702 , 1333844
11196 , 1682435 , 910092
11197 , 1531824 , 6426
11198 , 1861084 , 13984
11199 , 910837 , 13817
11200 , 79438 , 8704
11201 , 533231 , 1992812
11202 , 1391 , 65964
11203 , 1465491 , 12727
11204 , 550605 , 2976
11205 , 796333 , 2018280
11206 , 310498 , 2493
11207 , 160318 , 2957
11208 , 1685409 , 1440
11209 , 784776 , 9424
11210 , 7817 , 1215106
11211 , 13170 , 902545
11212 , 318670 , 821
11213 , 487548 , 6161
11214 , 13918 , 6111
11215 , 1311960 , 1354327
11216 , 1169800 , 9043
11217 , 889086 , 5482
11218 , 1873309 , 8880
11219 , 437031 , 10622
11220 , 1193076 , 13909
11221 , 1550 , 1056972
11222 , 24739 , 6542
11223 , 1103328 , 677008
11224 , 9657 , 690635
11225 , 1048111 , 4927
11226 , 720413 , 2819
11227 , 412657 , 2986
11228 , 1949014 , 2321
11229 , 215506 , 7933
11230 , 13710 , 362702
11231 , 182770 , 443007
11232 , 1822773 , 1690
11233 , 298136 , 4344
11234 , 2819 , 1255372
11235 , 227308 , 9543
11236 , 781972 , 4927
11237 , 10990 , 1753392
11238 , 1165910 , 1027001
11239 , 805424 , 9207
11240 , 1246952 , 101283
11241 , 1509892 , 3642
11242 , 549476 , 10205
11243 , 863757 , 9811
11244 , 937 , 5344
11245 , 585216 , 1762
11246 , 1946426 , 11620
11247 , 1068471 , 9837
11248 , 1445662 , 71
11249 , 1919382 , 10125
11250 , 1739846 , 981786
11251 , 852536 , 1755515
11252 , 401281 , 12361
11253 , 5278 , 1412259
11254 , 295768 , 1450
11255 , 1920678 , 804
11256 , 2020388 , 2183
11257 , 104177 , 335
11258 , 1391833 , 471583
11259 , 2034095 , 10975
11260 , 706856 , 7410
11261 , 1122544 , 242671
11262 , 1842040 , 150
11263 , 224672 , 10531
11264 , 509113 , 6723
11265 , 1571597 , 1865
11266 , 1555504 , 3621
11267 , 860210 , 2048935
11268 , 1132183 , 9461
11269 , 1920678 , 1820846
11270 , 938352 , 1010936
11271 , 477538 , 11952
11272 , 491397 , 9258
11273 , 2047636 , 13422
11274 , 5129 , 905727
11275 , 8546 , 783919
11276 , 1429994 , 1489992
11277 , 950 , 265885
11278 , 781986 , 13517
11279 , 675545 , 12464
11280 , 111598 , 821
11281 , 1447896 , 8216
11282 , 1978876 , 637171
11283 , 1413527 , 282350
11284 , 1572828 , 3800
11285 , 2047365 , 4987
11286 , 1089958 , 74216
11287 , 1668635 , 786669
11288 , 1022733 , 13232
11289 , 695 , 531036
11290 , 1740569 , 1282526
11291 , 1908892 , 898896
11292 , 498380 , 3576
11293 , 381130 , 10041
11294 , 1162786 , 602911
11295 , 648588 , 3131
11296 , 1465201 , 2976
11297 , 390036 , 5523
11298 , 512314 , 52761
11299 , 1805781 , 5689
11300 , 999513 , 1670026
11301 , 1591362 , 532
11302 , 1797256 , 7822
11303 , 774769 , 8493
11304 , 575310 , 4636
11305 , 1517628 , 1415480
11306 , 384 , 175114
11307 , 1952205 , 1239548
11308 , 233694 , 8888
11309 , 720064 , 4941
11310 , 1812048 , 11796
11311 , 211946 , 365156
11312 , 645980 , 2332
11313 , 1749731 , 2025158
11314 , 175981 , 1967749
11315 , 1256031 , 8528
11316 , 1867720 , 473575
11317 , 126063 , 1548191
11318 , 1803247 , 966413
11319 , 250353 , 4706
11320 , 5895 , 1099631
11321 , 781184 , 11768
11322 , 1951354 , 7685
11323 , 1541208 , 63164
11324 , 2007397 , 5475
11325 , 226680 , 1569218
11326 , 325973 , 12253
11327 , 1006407 , 384412
11328 , 117231 , 10705
11329 , 1962112 , 9725
11330 , 14392 , 1901374
11331 , 2033658 , 927182
11332 , 670336 , 1880371
11333 , 766326 , 4344
11334 , 1382638 , 12594
11335 , 1813526 , 2628
11336 , 1375085 , 470
11337 , 133584 , 1385244
11338 , 1494421 , 862
11339 , 471983 , 1873
11340 , 1622819 , 1759629
11341 , 660669 , 4396
11342 , 888444 , 1321
11343 , 1798469 , 92
11344 , 697465 , 3669
11345 , 618128 , 3216
11346 , 2013153 , 30592
11347 , 424242 , 1151944
11348 , 1612435 , 568889
11349 , 1193898 , 8023
11350 , 2030301 , 534275
11351 , 991706 , 5086
11352 , 784394 , 1385007
11353 , 987815 , 9599
11354 , 1427128 , 7158
11355 , 820433 , 150
11356 , 1980 , 9337
11357 , 1281 , 8704
11358 , 1077983 , 10682
11359 , 489938 , 5540
11360 , 1467172 , 1345675
11361 , 132249 , 379407
11362 , 1312851 , 1574276
11363 , 249217 , 1103203
11364 , 1315853 , 1967298
11365 , 1919914 , 206813
11366 , 5503 , 14314
11367 , 857546 , 4462
11368 , 750625 , 6161
11369 , 1247275 , 11735
11370 , 707484 , 4035
11371 , 951045 , 635352
11372 , 599557 , 1084223
11373 , 767315 , 11373
11374 , 828557 , 734210
11375 , 1125285 , 6250
11376 , 1391062 , 3721
11377 , 128588 , 4666
11378 , 5738 , 176018
11379 , 1762702 , 2683
11380 , 945691 , 9809
11381 , 1952109 , 515004
11382 , 1167117 , 7921
11383 , 409076 , 365
11384 , 6362 , 378567
11385 , 516641 , 348
11386 , 1089054 , 275
11387 , 124369 , 2006868
11388 , 497132 , 413
11389 , 364072 , 1115
11390 , 914099 , 9142
11391 , 1294616 , 4778
11392 , 1083026 , 490617
11393 , 632616 , 13004
11394 , 876069 , 1518288
11395 , 612718 , 2354
11396 , 1291 , 900019
11397 , 1957762 , 393438
11398 , 5613 , 1765925
11399 , 9342 , 730424
11400 , 1710384 , 11013
11401 , 349212 , 8447
11402 , 447579 , 7102
11403 , 528005 , 3168
11404 , 659773 , 1895414
11405 , 706573 , 2421
11406 , 29690 , 871629
11407 , 1590258 , 1824971
11408 , 108748 , 1445768
11409 , 225262 , 11808
11410 , 1834975 , 9563
11411 , 35429 , 361
11412 , 1199178 , 7610
11413 , 1119527 , 1814
11414 , 313534 , 1482531
11415 , 1361387 , 12850
11416 , 759852 , 328
11417 , 645807 , 3697
11418 , 1943762 , 2901
11419 , 672522 , 37
11420 , 1606820 , 8252
11421 , 1166579 , 10041
11422 , 31552 , 1397
11423 , 799599 , 802
11424 , 332 , 10188
11425 , 1715891 , 13769
11426 , 194040 , 7065
11427 , 333570 , 9574
11428 , 1239275 , 5441
11429 , 1939988 , 6768
11430 , 7148 , 6728
11431 , 894489 , 491316
11432 , 1115644 , 2099
11433 , 1599826 , 3852
11434 , 3308 , 599100
11435 , 1561479 , 8271
11436 , 988306 , 317468
11437 , 1142203 , 6336
11438 , 1092 , 1858160
11439 , 114442 , 635233
11440 , 39968 , 454003
11441 , 346512 , 377672
11442 , 1479521 , 1304
11443 , 1642411 , 2808
11444 , 764895 , 1976
11445 , 10571 , 4579
11446 , 10964 , 1323795
11447 , 1961486 , 10383
11448 , 731023 , 1656349
11449 , 1617315 , 1614
11450 , 901749 , 14105
11451 , 1239340 , 205298
11452 , 1509423 , 911
11453 , 368309 , 1499328
11454 , 440 , 3653
11455 , 3290 , 9285
11456 , 1722145 , 1858393
11457 , 10224 , 9195
11458 , 13615 , 672904
11459 , 1380214 , 1988085
11460 , 472329 , 114737
11461 , 466074 , 30592
11462 , 1217101 , 1096248
11463 , 568931 , 470646
11464 , 259 , 317885
11465 , 13454 , 967657
11466 , 1580420 , 2844
11467 , 974 , 11997
11468 , 306305 , 2298
11469 , 1098 , 1287310
11470 , 714014 , 214673
11471 , 715094 , 7510
11472 , 1336943 , 3091
11473 , 1149298 , 1893423
11474 , 926541 , 1657
11475 , 1944029 , 278489
11476 , 8889 , 11850
11477 , 398501 , 7817
11478 , 1836090 , 1812206
11479 , 1196330 , 93891
11480 , 1484257 , 1050
11481 , 1412113 , 7016
11482 , 1621342 , 5540
11483 , 1576507 , 10384
11484 , 440783 , 1785
11485 , 7864 , 4158
11486 , 392209 , 1393
11487 , 1019400 , 1074
11488 , 1921308 , 4078
11489 , 1088223 , 5154
11490 , 1899486 , 872128
11491 , 472921 , 539803
11492 , 466211 , 338510
11493 , 1028378 , 5540
11494 , 4835 , 1988732
11495 , 1707447 , 3651
11496 , 62849 , 2145
11497 , 1259810 , 147
11498 , 1856778 , 1959
11499 , 10126 , 262
11500 , 1764498 , 9493
11501 , 1371087 , 1187843
11502 , 1494333 , 9924
11503 , 814893 , 2775
11504 , 1084196 , 1949671
11505 , 1001161 , 1672
11506 , 1602467 , 3467
11507 , 1357376 , 572602
11508 , 766669 , 9045
11509 , 1473829 , 10646
11510 , 1217101 , 1415336
11511 , 794818 , 365
11512 , 218018 , 3533
11513 , 2009550 , 8773
11514 , 907654 , 1304
11515 , 1103203 , 5244
11516 , 350825 , 742
11517 , 383885 , 1477930
11518 , 1328558 , 8493
11519 , 1252699 , 6111
11520 , 1635219 , 1157502
11521 , 1065946 , 2508
11522 , 981430 , 3976
11523 , 339489 , 7366
11524 , 2005009 , 6035
11525 , 1880371 , 748865
11526 , 128132 , 691938
11527 , 1277250 , 5540
11528 , 1591788 , 1171131
11529 , 1869 , 1279978
11530 , 7817 , 9549
11531 , 1546177 , 470
11532 , 1831956 , 4925
11533 , 1011576 , 37304
11534 , 1060702 , 5240
11535 , 830171 , 2608
11536 , 903932 , 12196
11537 , 1314439 , 3651
11538 , 717078 , 3159
11539 , 950229 , 1304
11540 , 679267 , 6728
11541 , 1871225 , 712
11542 , 1045381 , 334
11543 , 1943297 , 1357648
11544 , 808647 , 14026
11545 , 415224 , 3561
11546 , 299711 , 11730
11547 , 1681 , 1871225
11548 , 34203 , 600192
11549 , 1948131 , 10796
11550 , 1561318 , 1967811
11551 , 1089958 , 1140963
11552 , 500898 , 4214
11553 , 1429714 , 3745
11554 , 1283648 , 75121
11555 , 413465 , 1875905
11556 , 83384 , 1693369
11557 , 818634 , 1107054
11558 , 1019400 , 1037087
11559 , 993956 , 13534
11560 , 1623 , 1771054
11561 , 556980 , 5584
11562 , 739670 , 10833
11563 , 114442 , 1626
11564 , 1092197 , 295
11565 , 281133 , 616
11566 , 314974 , 8556
11567 , 1559370 , 1184
11568 , 1745629 , 468
11569 , 1062141 , 3032
11570 , 1860391 , 9174
11571 , 1086067 , 6543
11572 , 571126 , 2434
11573 , 543562 , 7920
11574 , 1592838 , 2008310
11575 , 998172 , 924
11576 , 1099808 , 10434
11577 , 144027 , 713281
11578 , 1918573 , 534530
11579 , 1586731 , 9657
11580 , 248947 , 7232
11581 , 1811522 , 6503
11582 , 690575 , 1477566
11583 , 1351348 , 7197
11584 , 1490150 , 10383
11585 , 9577 , 1111
11586 , 850782 , 10619
11587 , 9375 , 9023
11588 , 198556 , 1133
11589 , 2038869 , 1050
11590 , 1647029 , 535019
11591 , 695184 , 3778
11592 , 5177 , 1799955
11593 , 824311 , 58
11594 , 293256 , 240297
11595 , 782863 , 4210
11596 , 965357 , 5558
11597 , 182850 , 8538
11598 , 8047 , 14365
11599 , 1417848 , 2059
11600 , 13964 , 1035933
11601 , 1225821 , 6720
11602 , 175059 , 577
11603 , 1306724 , 4462
11604 , 282379 , 6648
11605 , 1714702 , 10307
11606 , 1095388 , 5854
11607 , 6737 , 481369
11608 , 212675 , 1485626
11609 , 289276 , 6025
11610 , 958485 , 806577
11611 , 400633 , 735139
11612 , 1197692 , 2250
11613 , 1426207 , 10525
11614 , 1392877 , 822441
11615 , 1850417 , 2000528
11616 , 1626956 , 7601
11617 , 1656261 , 110
11618 , 13098 , 192520
11619 , 536714 , 1194
11620 , 209355 , 9557
11621 , 1213330 , 1377288
11622 , 1645216 , 902
11623 , 8478 , 1463566
11624 , 905514 , 4623
11625 , 878978 , 321210
11626 , 9442 , 1509887
11627 , 1337644 , 9372
11628 , 1344164 , 4796
11629 , 228699 , 782
11630 , 969018 , 368309
11631 , 319423 , 960
11632 , 450866 , 511
11633 , 1143118 , 9966
11634 , 260 , 1844599
11635 , 1450668 , 10644
11636 , 1806455 , 20
11637 , 1603804 , 1882
11638 , 1743159 , 1716
11639 , 1088035 , 1529
11640 , 1822954 , 1698235
11641 , 9473 , 972648
11642 , 11768 , 69844
11643 , 1692244 , 4987
11644 , 1373898 , 2196
11645 , 1826680 , 1447419
11646 , 615401 , 7822
11647 , 1262349 , 1741119
11648 , 759235 , 8313
11649 , 6576 , 383944
11650 , 564221 , 1974022
11651 , 206112 , 1099273
11652 , 412128 , 451574
11653 , 380952 , 5168
11654 , 1793273 , 2112
11655 , 1752999 , 2112
11656 , 1749731 , 2875
11657 , 1084518 , 1790253
11658 , 836548 , 3192
11659 , 1924886 , 8506
11660 , 1576469 , 5689
11661 , 922569 , 1669862
11662 , 1065812 , 3834
11663 , 786330 , 9966
11664 , 1859984 , 110
11665 , 46958 , 5106
11666 , 4493 , 11926
11667 , 1336148 , 1577483
11668 , 1912132 , 1940255
11669 , 1406244 , 5205
11670 , 1053239 , 3795
11671 , 628060 , 92
11672 , 1980922 , 13486
11673 , 224371 , 10383
11674 , 1585713 , 1151632
11675 , 1896163 , 1531272
11676 , 537373 , 100
11677 , 12118 , 13029
11678 , 9632 , 1732252
11679 , 1163564 , 5508
11680 , 1402133 , 4772
11681 , 6825 , 1244648
11682 , 828911 , 11151
11683 , 214673 , 13963
11684 , 384396 , 2588
11685 , 1092662 , 3423
11686 , 1224801 , 1058
11687 , 639697 , 1951
11688 , 815211 , 10044
11689 , 1587354 , 1824
11690 , 990796 , 4735
11691 , 2014170 , 1385117
11692 , 886116 , 130667
11693 , 990226 , 344
11694 , 5506 , 9559
11695 , 1043529 , 7242
11696 , 1041054 , 1304
11697 , 1383280 , 1416412
11698 , 1764560 , 2371
11699 , 268938 , 4052
11700 , 32709 , 12763
11701 , 1333673 , 3105
11702 , 1225716 , 450576
11703 , 1560119 , 746
11704 , 2018409 , 2863
11705 , 668016 , 6624
11706 , 8483 , 1715891
11707 , 1748291 , 1096823
11708 , 6531 , 1433027
11709 , 1464532 , 8266
11710 , 1809869 , 1879509
11711 , 1160204 , 8983
11712 , 794651 , 393581
11713 , 1692928 , 1391086
11714 , 548433 , 2610
11715 , 5822 , 1955327
11716 , 1575353 , 912753
11717 , 1643918 , 8641
11718 , 147811 , 3090
11719 , 1026552 , 10850
11720 , 2029705 , 6741
11721 , 1936180 , 9503
11722 , 750424 , 242228
11723 , 7007 , 83596
11724 , 1415868 , 6237
11725 , 10756 , 547071
11726 , 1187843 , 9272
11727 , 1103078 , 410
11728 , 1922860 , 6459
11729 , 1675736 , 206813
11730 , 365355 , 1673
11731 , 955938 , 11735
11732 , 780734 , 985
11733 , 1821234 , 1937
11734 , 979499 , 1553165
11735 , 1295256 , 51089
11736 , 550907 , 9004
11737 , 919369 , 3193
11738 , 1914479 , 3934
11739 , 912935 , 1771976
11740 , 7211 , 950298
11741 , 2033971 , 11815
11742 , 1910040 , 10183
11743 , 1407853 , 1016880
11744 , 8603 , 1819195
11745 , 1496384 , 5257
11746 , 1764621 , 1108733
11747 , 8771 , 1808625
11748 , 983041 , 1751164
11749 , 1524285 , 719
11750 , 2713 , 1641269
11751 , 2030468 , 6666
11752 , 1660 , 1846715
11753 , 1815278 , 2047362
11754 , 938045 , 12399
11755 , 11437 , 1266213
11756 , 914362 , 534970
11757 , 328556 , 879545
11758 , 1831944 , 640342
11759 , 1408008 , 9703
11760 , 681482 , 1650
11761 , 176018 , 877
11762 , 1427043 , 1648588
11763 , 731524 , 1484046
11764 , 13433 , 230110
11765 , 1627043 , 564002
11766 , 728970 , 58
11767 , 446612 , 1482909
11768 , 593103 , 209
11769 , 1354327 , 2315
11770 , 1758712 , 6503
11771 , 2351 , 360
11772 , 962600 , 192714
11773 , 917268 , 3823
11774 , 128132 , 12033
11775 , 1667600 , 802
11776 , 561125 , 409596
11777 , 1508682 , 571
11778 , 330350 , 7048
11779 , 263718 , 11909
11780 , 79862 , 615806
11781 , 1980067 , 185743
11782 , 1653402 , 1181531
11783 , 1136150 , 87743
11784 , 1282560 , 1672
11785 , 84397 , 10700
11786 , 359724 , 3642
11787 , 571244 , 6971
11788 , 1496609 , 2145
11789 , 1449 , 1088437
11790 , 293929 , 7945
11791 , 74686 , 6035
11792 , 1972409 , 4927
11793 , 2009208 , 8993
11794 , 1949303 , 8870
11795 , 951548 , 46799
11796 , 1565278 , 14451
11797 , 649359 , 541583
11798 , 6180 , 11098
11799 , 9658 , 1535554
11800 , 1120717 , 5645
11801 , 190031 , 10954
11802 , 199799 , 6358
11803 , 2017709 , 571
11804 , 543556 , 7695
11805 , 8889 , 553628
11806 , 1647789 , 12746
11807 , 1761760 , 1808220
11808 , 1363013 , 5689
11809 , 1272103 , 5060
11810 , 1482569 , 125968
11811 , 175114 , 2121
